reporter_country_code,reporter_country,fbs_item_code,fbs_item,Domestic supply quantity,Export Quantity,Import Quantity,Production,Stock Variation,new_domestic,d,E_re,E_dom
826,United Kingdom of Great Britain and Northern Ireland,2572,Groundnut Oil,3000,0,3000,0,0,3000,-3000,NA,NA
826,United Kingdom of Great Britain and Northern Ireland,2573,Sunflowerseed Oil,319000,17000,331000,0,-5000,319000,-314000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2574,Rape and Mustard Oil,578000,153000,156000,581000,5000,579000,-3000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
826,United Kingdom of Great Britain and Northern Ireland,2576,Palmkernel Oil,28000,0,29000,0,1000,28000,-29000,NA,NA
826,United Kingdom of Great Britain and Northern Ireland,2577,Palm Oil,386000,32000,424000,0,6000,386000,-392000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2578,Coconut Oil,23000,2000,25000,0,0,23000,-23000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2579,Sesameseed Oil,3000,1000,5000,0,1000,3000,-4000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2580,Olive Oil,86000,3000,91000,0,2000,86000,-88000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2582,Maize Germ Oil,28000,6000,2000,31000,-1000,28000,4000,0.3333333333333333,0.6666666666666667
826,United Kingdom of Great Britain and Northern Ireland,2586,"Oilcrops Oil, Other",817000,167000,679000,325000,20000,817000,-512000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2601,Tomatoes and products,3591000,50000,3610000,65000,34000,3591000,-3560000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2602,Onions,691000,7000,302000,396000,0,691000,-295000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2605,"Vegetables, other",5857000,364000,4225000,2163000,168000,5856000,-3861000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2611,"Oranges, Mandarines",1636000,139000,1968000,0,193000,1636000,-1829000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2612,"Lemons, Limes and products",170000,8000,177000,0,0,169000,-169000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2613,Grapefruit and products,69000,4000,73000,0,0,69000,-69000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2614,"Citrus, Other",26000,4000,35000,1000,6000,26000,-31000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2615,Bananas,973000,7000,979000,0,0,972000,-972000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2616,Plantains,38000,18000,56000,0,0,38000,-38000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2617,Apples and products,2124000,35000,1749000,632000,221000,2125000,-1714000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2618,Pineapples and products,354000,114000,469000,0,0,355000,-355000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2619,Dates,24000,1000,25000,0,0,24000,-24000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2620,Grapes and products (excl wine),666000,27000,693000,1000,0,667000,-666000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2625,"Fruits, other",2158000,211000,2264000,216000,110000,2159000,-2053000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2630,Coffee and products,299000,292000,631000,0,40000,299000,-339000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2633,Cocoa Beans and products,267000,120000,422000,0,35000,267000,-302000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2635,Tea (including mate),105000,29000,134000,0,0,105000,-105000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2640,Pepper,13000,1000,14000,0,0,13000,-13000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2641,Pimento,13000,1000,17000,0,3000,13000,-16000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2642,Cloves,0,0,0,0,0,0,0,NA,NA
826,United Kingdom of Great Britain and Northern Ireland,2645,"Spices, Other",59000,12000,83000,0,12000,59000,-71000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2655,Wine,1409000,95000,1504000,1000,0,1410000,-1409000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2656,Beer,3823000,462000,1064000,3222000,0,3824000,-602000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2657,"Beverages, Fermented",112000,57000,193000,0,24000,112000,-136000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2658,"Beverages, Alcoholic",135000,970000,214000,891000,0,135000,756000,0.22061855670103092,0.7793814432989691
826,United Kingdom of Great Britain and Northern Ireland,2659,"Alcohol, Non-Food",289000,178000,467000,0,0,289000,-289000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2680,Infant food,64000,7000,72000,0,0,65000,-65000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2731,Bovine Meat,1361000,173000,449000,932000,-153000,1361000,-276000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2732,Mutton & Goat Meat,267000,88000,60000,296000,0,268000,28000,0.6818181818181818,0.31818181818181823
826,United Kingdom of Great Britain and Northern Ireland,2733,Pigmeat,1693000,313000,977000,984000,-45000,1693000,-664000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2734,Poultry Meat,2384000,432000,798000,1993000,-24000,2383000,-366000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2735,"Meat, Other",70000,8000,72000,8000,1000,71000,-64000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2736,"Offals, Edible",100000,217000,63000,254000,0,100000,154000,0.2903225806451613,0.7096774193548387
826,United Kingdom of Great Britain and Northern Ireland,2737,"Fats, Animals, Raw",399000,150000,139000,404000,-6000,399000,11000,0.9266666666666666,0.073333333
826,United Kingdom of Great Britain and Northern Ireland,2740,"Butter, Ghee",218000,61000,79000,200000,0,218000,-18000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2743,Cream,5000,24000,18000,10000,0,4000,6000,0.75,0.25
826,United Kingdom of Great Britain and Northern Ireland,2744,Eggs,862000,34000,111000,785000,0,862000,-77000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2745,Honey,49000,4000,53000,9000,9000,49000,-49000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2761,Freshwater Fish,215530,178770,190250,204050,0,215530,-11480,1,0
826,United Kingdom of Great Britain and Northern Ireland,2762,Demersal Fish,522370,215240,511290,226310,0,522360,-296050,1,0
826,United Kingdom of Great Britain and Northern Ireland,2763,Pelagic Fish,566120,429740,745730,250140,0,566130,-315990,1,0
826,United Kingdom of Great Britain and Northern Ireland,2764,"Marine Fish, Other",4730,0,4730,0,0,4730,-4730,NA,NA
826,United Kingdom of Great Britain and Northern Ireland,2765,Crustaceans,213610,76650,215800,74460,0,213610,-139150,1,0
826,United Kingdom of Great Britain and Northern Ireland,2766,Cephalopods,14800,14370,16350.000000000002,12820,0,14800,-1980,1.0000000000000002,-2.22E-16
826,United Kingdom of Great Britain and Northern Ireland,2767,"Molluscs, Other",48830,68370,38180,79020,0,48830,30190,0.558432061,0.441567939
826,United Kingdom of Great Britain and Northern Ireland,2769,"Aquatic Animals, Others",860,120,980,0,0,860,-860,1,0
826,United Kingdom of Great Britain and Northern Ireland,2775,Aquatic Plants,4850,3320,8170,0,0,4850,-4850,1,0
826,United Kingdom of Great Britain and Northern Ireland,2781,"Fish, Body Oil",24870,11370,24490,11750,0,24870,-13120,1,0
826,United Kingdom of Great Britain and Northern Ireland,2782,"Fish, Liver Oil",570,570,550,600,0,580,20,0.9649122807017544,0.035087719
826,United Kingdom of Great Britain and Northern Ireland,2807,Rice and products,1674000,158000,1863000,0,31000,1674000,-1705000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2848,Milk - Excluding Butter,19595000,3326000,7747000,15229000,54000,19596000,-4421000,1,0
826,United Kingdom of Great Britain and Northern Ireland,2899,Miscellaneous,1070000,477000,1547000,0,0,1070000,-1070000,1,0
834,United Republic of Tanzania,2511,Wheat and products,853000,34000,726000,77000,-84000,853000,-692000,1,0
834,United Republic of Tanzania,2513,Barley and products,59000,0,49000,21000,10000,60000,-49000,NA,NA
834,United Republic of Tanzania,2514,Maize and products,5944000,113000,64000,6711000,718000,5944000,49000,0.5663716814159292,0.4336283185840708
834,United Republic of Tanzania,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2516,Oats,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2517,Millet and products,318000,3000,0,325000,4000,318000,3000,0,1
834,United Republic of Tanzania,2518,Sorghum and products,988000,11000,12000,1043000,56000,988000,-1000,1,0
834,United Republic of Tanzania,2520,"Cereals, Other",120000,2000,40000,86000,3000,121000,-38000,1,0
834,United Republic of Tanzania,2531,Potatoes and products,1062000,2000,3000,1066000,4000,1063000,-1000,1,0
834,United Republic of Tanzania,2532,Cassava and products,6614000,43000,12000,6919000,274000,6614000,31000,0.27906976744186046,0.7209302325581395
834,United Republic of Tanzania,2533,Sweet potatoes,3675000,0,0,4000000,325000,3675000,0,NA,NA
834,United Republic of Tanzania,2534,"Roots, Other",2000,0,0,2000,0,2000,0,NA,NA
834,United Republic of Tanzania,2535,Yams,10000,0,0,10000,0,10000,0,NA,NA
834,United Republic of Tanzania,2536,Sugar cane,3610000,0,0,3610000,0,3610000,0,NA,NA
834,United Republic of Tanzania,2541,Sugar non-centrifugal,13000,0,0,13000,0,13000,0,NA,NA
834,United Republic of Tanzania,2542,Sugar (Raw Equivalent),585000,0,216000,370000,0,586000,-216000,NA,NA
834,United Republic of Tanzania,2543,"Sweeteners, Other",86000,73000,16000,147000,4000,86000,57000,0.2191780821917808,0.7808219178082192
834,United Republic of Tanzania,2546,Beans,1081000,68000,4000,1277000,133000,1080000,64000,0.058823529411764705,0.9411764705882353
834,United Republic of Tanzania,2547,Peas,38000,5000,5000,38000,0,38000,0,1,0
834,United Republic of Tanzania,2549,"Pulses, Other and products",213000,322000,0,533000,-3000,214000,322000,0,1
834,United Republic of Tanzania,2551,Nuts and products,50000,328000,2000,262000,-114000,50000,326000,0.006097561,0.9939024390243902
834,United Republic of Tanzania,2552,Groundnuts,635000,67000,13000,690000,0,636000,54000,0.19402985074626866,0.8059701492537313
834,United Republic of Tanzania,2555,Soyabeans,28000,2000,4000,45000,18000,29000,-2000,1,0
834,United Republic of Tanzania,2557,Sunflower seed,1084000,3000,1000,1075000,-11000,1084000,2000,0.3333333333333333,0.6666666666666667
834,United Republic of Tanzania,2558,Rape and Mustardseed,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2559,Cottonseed,250000,0,0,220000,-30000,250000,0,NA,NA
834,United Republic of Tanzania,2560,Coconuts - Incl Copra,448000,0,0,459000,11000,448000,0,NA,NA
834,United Republic of Tanzania,2561,Sesame seed,557000,161000,1000,710000,-7000,557000,160000,0.00621118,0.9937888198757764
834,United Republic of Tanzania,2562,Palm kernels,82000,0,0,83000,1000,82000,0,NA,NA
834,United Republic of Tanzania,2563,Olives (including preserved),0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2570,"Oilcrops, Other",61000,4000,0,65000,0,61000,4000,0,1
834,United Republic of Tanzania,2571,Soyabean Oil,3000,1000,4000,0,0,3000,-3000,1,0
834,United Republic of Tanzania,2572,Groundnut Oil,5000,0,0,5000,0,5000,0,NA,NA
834,United Republic of Tanzania,2573,Sunflowerseed Oil,296000,3000,12000,289000,1000,297000,-9000,1,0
834,United Republic of Tanzania,2574,Rape and Mustard Oil,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2575,Cottonseed Oil,31000,0,0,30000,0,30000,0,NA,NA
834,United Republic of Tanzania,2576,Palmkernel Oil,4000,0,1000,3000,0,4000,-1000,NA,NA
834,United Republic of Tanzania,2577,Palm Oil,382000,1000,364000,5000,-14000,382000,-363000,1,0
834,United Republic of Tanzania,2578,Coconut Oil,14000,0,0,13000,0,13000,0,NA,NA
834,United Republic of Tanzania,2579,Sesameseed Oil,17000,4000,0,22000,2000,16000,4000,0,1
834,United Republic of Tanzania,2580,Olive Oil,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2582,Maize Germ Oil,32000,0,0,32000,0,32000,0,NA,NA
834,United Republic of Tanzania,2586,"Oilcrops Oil, Other",76000,1000,47000,25000,-6000,77000,-46000,1,0
834,United Republic of Tanzania,2601,Tomatoes and products,469000,1000,7000,464000,0,470000,-6000,1,0
834,United Republic of Tanzania,2602,Onions,179000,21000,1000,200000,0,180000,20000,0.047619047619047616,0.9523809523809523
834,United Republic of Tanzania,2605,"Vegetables, other",1927000,196000,15000,2147000,39000,1927000,181000,0.076530612,0.923469388
834,United Republic of Tanzania,2611,"Oranges, Mandarines",568000,4000,0,572000,0,568000,4000,0,1
834,United Republic of Tanzania,2612,"Lemons, Limes and products",10000,0,0,10000,0,10000,0,NA,NA
834,United Republic of Tanzania,2613,Grapefruit and products,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2614,"Citrus, Other",47000,0,0,47000,0,47000,0,NA,NA
834,United Republic of Tanzania,2615,Bananas,3431000,10000,0,3441000,0,3431000,10000,0,1
834,United Republic of Tanzania,2616,Plantains,579000,1000,0,580000,0,579000,1000,0,1
834,United Republic of Tanzania,2617,Apples and products,2000,1000,3000,0,0,2000,-2000,1,0
834,United Republic of Tanzania,2618,Pineapples and products,372000,0,0,373000,0,373000,0,NA,NA
834,United Republic of Tanzania,2619,Dates,5000,0,5000,0,0,5000,-5000,NA,NA
834,United Republic of Tanzania,2620,Grapes and products (excl wine),5000,1000,1000,5000,0,5000,0,1,0
834,United Republic of Tanzania,2625,"Fruits, other",701000,16000,5000,712000,0,701000,11000,0.3125,0.6875
834,United Republic of Tanzania,2630,Coffee and products,-1000,64000,1000,61000,-2000,0,63000,0.015625,0.984375
834,United Republic of Tanzania,2633,Cocoa Beans and products,1000,14000,1000,14000,0,1000,13000,0.071428571,0.9285714285714286
834,United Republic of Tanzania,2635,Tea (including mate),151000,24000,0,125000,-50000,151000,24000,0,1
834,United Republic of Tanzania,2640,Pepper,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2641,Pimento,7000,0,0,7000,0,7000,0,NA,NA
834,United Republic of Tanzania,2642,Cloves,5000,4000,0,9000,0,5000,4000,0,1
834,United Republic of Tanzania,2645,"Spices, Other",2000,1000,1000,2000,0,2000,0,1,0
834,United Republic of Tanzania,2655,Wine,6000,0,6000,0,0,6000,-6000,NA,NA
834,United Republic of Tanzania,2656,Beer,408000,0,19000,390000,0,409000,-19000,NA,NA
834,United Republic of Tanzania,2657,"Beverages, Fermented",3145000,0,5000,3169000,29000,3145000,-5000,NA,NA
834,United Republic of Tanzania,2658,"Beverages, Alcoholic",7000,7000,3000,10000,0,6000,4000,0.42857142857142855,0.5714285714285714
834,United Republic of Tanzania,2659,"Alcohol, Non-Food",7000,2000,8000,0,0,6000,-6000,1,0
834,United Republic of Tanzania,2680,Infant food,5000,0,5000,0,0,5000,-5000,NA,NA
834,United Republic of Tanzania,2731,Bovine Meat,487000,0,0,487000,0,487000,0,NA,NA
834,United Republic of Tanzania,2732,Mutton & Goat Meat,95000,1000,0,96000,0,95000,1000,0,1
834,United Republic of Tanzania,2733,Pigmeat,39000,0,0,38000,0,38000,0,NA,NA
834,United Republic of Tanzania,2734,Poultry Meat,88000,0,6000,82000,0,88000,-6000,NA,NA
834,United Republic of Tanzania,2735,"Meat, Other",24000,2000,0,26000,0,24000,2000,0,1
834,United Republic of Tanzania,2736,"Offals, Edible",102000,0,1000,102000,0,103000,-1000,NA,NA
834,United Republic of Tanzania,2737,"Fats, Animals, Raw",18000,0,1000,17000,0,18000,-1000,NA,NA
834,United Republic of Tanzania,2740,"Butter, Ghee",51000,0,1000,51000,0,52000,-1000,NA,NA
834,United Republic of Tanzania,2743,Cream,0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2744,Eggs,184000,0,0,184000,0,184000,0,NA,NA
834,United Republic of Tanzania,2745,Honey,31000,0,0,31000,0,31000,0,NA,NA
834,United Republic of Tanzania,2761,Freshwater Fish,347070,54470,960,400590,0,347080,53510,0.017624380392876813,0.9823756196071232
834,United Republic of Tanzania,2762,Demersal Fish,45560,7930,0,53490,0,45560,7930,0,1
834,United Republic of Tanzania,2763,Pelagic Fish,22010,29470,550,50880,-50,22010,28920,0.018663047166610113,0.9813369528333898
834,United Republic of Tanzania,2764,"Marine Fish, Other",2380,390,720,2050,0,2380,-330,1,0
834,United Republic of Tanzania,2765,Crustaceans,6350,1060,10,7400,0,6350,1050,0.009433962,0.9905660377358491
834,United Republic of Tanzania,2766,Cephalopods,5280,860,0,6130,0,5270,860,0,1
834,United Republic of Tanzania,2767,"Molluscs, Other",950,90,0,1040,0,950,90,0,1
834,United Republic of Tanzania,2769,"Aquatic Animals, Others",10,60,0,70,0,10,60,0,1
834,United Republic of Tanzania,2775,Aquatic Plants,95220,10850,0,106070,0,95220,10850,0,1
834,United Republic of Tanzania,2781,"Fish, Body Oil",0,0,0,0,0,0,0,NA,NA
834,United Republic of Tanzania,2807,Rice and products,2456000,527000,1000,3038000,56000,2456000,526000,0.001897533,0.9981024667931688
834,United Republic of Tanzania,2848,Milk - Excluding Butter,3264000,0,35000,3228000,-1000,3264000,-35000,NA,NA
834,United Republic of Tanzania,2899,Miscellaneous,12000,2000,14000,0,0,12000,-12000,1,0
840,United States of America,2511,Wheat and products,35372000,29213000,9786000,49878000,-4921000,35372000,19427000,0.33498784787594565,0.6650121521240544
840,United States of America,2513,Barley and products,3682000,672000,712000,3719000,77000,3682000,-40000,1,0
840,United States of America,2514,Maize and products,325120000,52423000,1696000,358447000,-17399000,325119000,50727000,0.032352211815424525,0.9676477881845755
840,United States of America,2515,Rye and products,547000,5000,263000,293000,4000,547000,-258000,1,0
840,United States of America,2516,Oats,3184000,73000,2322000,954000,18000,3185000,-2249000,1,0
840,United States of America,2517,Millet and products,121000,100000,3000,217000,-1000,121000,97000,0.03,0.97
840,United States of America,2518,Sorghum and products,3989000,6587000,1000,9474000,-1101000,3989000,6586000,1.518141794443601e-4,0.9998481858205557
840,United States of America,2520,"Cereals, Other",1560000,681000,2005000,235000,-1000,1560000,-1324000,1,0
840,United States of America,2531,Potatoes and products,20168000,3259000,4285000,19052000,-90000,20168000,-1026000,1,0
840,United States of America,2532,Cassava and products,217000,4000,221000,0,0,217000,-217000,1,0
840,United States of America,2533,Sweet potatoes,1125000,263000,12000,1367000,-10000,1126000,251000,0.045627376425855515,0.9543726235741445
840,United States of America,2534,"Roots, Other",297000,20000,313000,1000,-4000,298000,-293000,1,0
840,United States of America,2535,Yams,34000,18000,53000,0,1000,34000,-35000,1,0
840,United States of America,2536,Sugar cane,32772000,0,23000,32749000,0,32772000,-23000,NA,NA
840,United States of America,2537,Sugar beet,26467000,0,6000,30490000,4030000,26466000,-6000,NA,NA
840,United States of America,2542,Sugar (Raw Equivalent),11166000,219000,4340000,7683000,638000,11166000,-4121000,1,0
840,United States of America,2543,"Sweeteners, Other",14441000,3054000,3366000,14625000,496000,14441000,-312000,1,0
840,United States of America,2546,Beans,1229000,445000,209000,1465000,0,1229000,236000,0.4696629213483146,0.5303370786516854
840,United States of America,2547,Peas,837000,510000,119000,981000,-247000,837000,391000,0.23333333333333334,0.7666666666666666
840,United States of America,2549,"Pulses, Other and products",467000,653000,237000,861000,-23000,468000,416000,0.36294027565084225,0.6370597243491578
840,United States of America,2551,Nuts and products,3946000,2275000,2621000,3748000,148000,3946000,-346000,1,0
840,United States of America,2552,Groundnuts,2342000,807000,74000,2793000,-281000,2341000,733000,0.091697646,0.9083023543990086
840,United States of America,2555,Soyabeans,57892000,64581000,444000,114749000,-7280000,57892000,64137000,0.006875087,0.993124913
840,United States of America,2557,Sunflower seed,1352000,66000,156000,1353000,91000,1352000,-90000,1,0
840,United States of America,2558,Rape and Mustardseed,2210000,210000,648000,1612000,-160000,2210000,-438000,1,0
840,United States of America,2559,Cottonseed,3877000,312000,6000,4023000,-160000,3877000,306000,0.019230769230769232,0.9807692307692307
840,United States of America,2560,Coconuts - Incl Copra,218000,13000,249000,0,18000,218000,-236000,1,0
840,United States of America,2561,Sesame seed,21000,15000,36000,0,0,21000,-21000,1,0
840,United States of America,2562,Palm kernels,0,0,0,0,0,0,0,NA,NA
840,United States of America,2563,Olives (including preserved),503000,20000,462000,61000,0,503000,-442000,1,0
840,United States of America,2570,"Oilcrops, Other",362000,47000,195000,214000,0,362000,-148000,1,0
840,United States of America,2571,Soyabean Oil,10237000,1239000,134000,11331000,-11000,10237000,1105000,0.10815173527037934,0.8918482647296206
840,United States of America,2572,Groundnut Oil,114000,14000,7000,128000,7000,114000,7000,0.5,0.5
840,United States of America,2573,Sunflowerseed Oil,345000,54000,186000,228000,15000,345000,-132000,1,0
840,United States of America,2574,Rape and Mustard Oil,2432000,124000,1767000,809000,20000,2432000,-1643000,1,0
840,United States of America,2575,Cottonseed Oil,153000,33000,2000,188000,4000,153000,31000,0.060606061,0.9393939393939394
840,United States of America,2576,Palmkernel Oil,366000,17000,381000,0,-2000,366000,-364000,1,0
840,United States of America,2577,Palm Oil,1375000,90000,1432000,0,-34000,1376000,-1342000,1,0
840,United States of America,2578,Coconut Oil,434000,19000,454000,0,2000,433000,-435000,1,0
840,United States of America,2579,Sesameseed Oil,20000,2000,22000,0,0,20000,-20000,1,0
840,United States of America,2580,Olive Oil,397000,17000,409000,23000,18000,397000,-392000,1,0
840,United States of America,2582,Maize Germ Oil,804000,214000,22000,996000,0,804000,192000,0.102803738,0.897196262
840,United States of America,2586,"Oilcrops Oil, Other",4583000,848000,872000,4840000,281000,4583000,-24000,1,0
840,United States of America,2601,Tomatoes and products,11610000,1291000,1947000,10939000,-14000,11609000,-656000,1,0
840,United States of America,2602,Onions,3549000,365000,561000,3354000,0,3550000,-196000,1,0
840,United States of America,2605,"Vegetables, other",27898000,3562000,14163000,17101000,-196000,27898000,-10601000,1,0
840,United States of America,2611,"Oranges, Mandarines",11707000,1346000,7468000,5623000,37000,11708000,-6122000,1,0
840,United States of America,2612,"Lemons, Limes and products",5319000,159000,5501000,983000,1006000,5319000,-5342000,1,0
840,United States of America,2613,Grapefruit and products,432000,159000,81000,517000,7000,432000,78000,0.5094339622641509,0.49056603773584906
840,United States of America,2614,"Citrus, Other",40000,44000,47000,63000,25000,41000,-3000,1,0
840,United States of America,2615,Bananas,4082000,592000,4671000,3000,0,4082000,-4079000,1,0
840,United States of America,2616,Plantains,380000,26000,406000,0,0,380000,-380000,1,0
840,United States of America,2617,Apples and products,17184000,1107000,13421000,4665000,-205000,17184000,-12314000,1,0
840,United States of America,2618,Pineapples and products,5638000,153000,5622000,168000,0,5637000,-5469000,1,0
840,United States of America,2619,Dates,61000,19000,23000,57000,0,61000,-4000,1,0
840,United States of America,2620,Grapes and products (excl wine),5629000,768000,917000,5479000,0,5628000,-149000,1,0
840,United States of America,2625,"Fruits, other",8058000,1573000,5463000,4213000,46000,8057000,-3890000,1,0
840,United States of America,2630,Coffee and products,1640000,535000,2164000,2000,-10000,1641000,-1629000,1,0
840,United States of America,2633,Cocoa Beans and products,891000,251000,1158000,0,17000,890000,-907000,1,0
840,United States of America,2635,Tea (including mate),149000,34000,183000,0,0,149000,-149000,1,0
840,United States of America,2640,Pepper,76000,8000,87000,0,3000,76000,-79000,1,0
840,United States of America,2641,Pimento,143000,7000,162000,0,12000,143000,-155000,1,0
840,United States of America,2642,Cloves,2000,0,2000,0,0,2000,-2000,NA,NA
840,United States of America,2645,"Spices, Other",159000,20000,230000,1000,51000,160000,-210000,1,0
840,United States of America,2655,Wine,2629000,374000,1398000,2006000,400000,2630000,-1024000,1,0
840,United States of America,2656,Beer,24263000,387000,4269000,20381000,0,24263000,-3882000,1,0
840,United States of America,2657,"Beverages, Fermented",79000,17000,243000,0,147000,79000,-226000,1,0
840,United States of America,2658,"Beverages, Alcoholic",1572000,229000,793000,1102000,93000,1573000,-564000,1,0
840,United States of America,2659,"Alcohol, Non-Food",31000,5212000,1321000,3921000,0,30000,3891000,0.2534535686876439,0.7465464313123561
840,United States of America,2680,Infant food,-26000,33000,6000,0,0,-27000,27000,0.18181818181818182,0.8181818181818181
840,United States of America,2731,Bovine Meat,12584000,1422000,1654000,12389000,38000,12583000,-232000,1,0
840,United States of America,2732,Mutton & Goat Meat,203000,4000,133000,74000,0,203000,-129000,1,0
840,United States of America,2733,Pigmeat,10141000,3308000,523000,12845000,-81000,10141000,2785000,0.15810157194679564,0.8418984280532044
840,United States of America,2734,Poultry Meat,19470000,3878000,135000,23168000,-44000,19469000,3743000,0.034811759,0.9651882413615266
840,United States of America,2735,"Meat, Other",290000,11000,8000,285000,-8000,290000,3000,0.7272727272727273,0.2727272727272727
840,United States of America,2736,"Offals, Edible",1175000,638000,87000,1727000,0,1176000,551000,0.13636363636363635,0.8636363636363636
840,United States of America,2737,"Fats, Animals, Raw",7319000,649000,357000,7721000,110000,7319000,292000,0.5500770416024653,0.4499229583975347
840,United States of America,2740,"Butter, Ghee",966000,29000,48000,984000,38000,965000,-19000,1,0
840,United States of America,2743,Cream,15000,24000,12000,28000,0,16000,12000,0.5,0.5
840,United States of America,2744,Eggs,6400000,272000,13000,6659000,0,6400000,259000,0.047794118,0.9522058823529411
840,United States of America,2745,Honey,255000,8000,197000,67000,0,256000,-189000,1,0
840,United States of America,2761,Freshwater Fish,1768610,305450,1472810,601250,0,1768610,-1167360,1,0
840,United States of America,2762,Demersal Fish,2096380,1265210,802530,2559060,0,2096380,462680,0.634305767,0.36569423257799105
840,United States of America,2763,Pelagic Fish,1073070,612190,836920,838340,-10000,1073070,-224730,1,0
840,United States of America,2764,"Marine Fish, Other",329560,0,0,329560,0,329560,0,NA,NA
840,United States of America,2765,Crustaceans,2042400,109560,1895030,256930,0,2042400,-1785470,1,0
840,United States of America,2766,Cephalopods,167590,55790,169440,53940,0,167590,-113650,1,0
840,United States of America,2767,"Molluscs, Other",999110,67840,420640,646310,0,999110,-352800,1,0
840,United States of America,2769,"Aquatic Animals, Others",16430,1550,12830,5150,0,16430,-11280,1,0
840,United States of America,2775,Aquatic Plants,30540,1910,29050,3390,0,30530,-27140,1,0
840,United States of America,2781,"Fish, Body Oil",16580,88320,20350,84550,0,16580,67970,0.23041213768115942,0.7695878623188406
840,United States of America,2782,"Fish, Liver Oil",1000,1650,1250,1400,0,1000,400,0.7575757575757576,0.24242424242424243
840,United States of America,2807,Rice and products,6255000,4074000,1684000,10320000,1675000,6255000,2390000,0.41335297005400096,0.58664703
840,United States of America,2848,Milk - Excluding Butter,102990000,3605000,5538000,101317000,261000,102989000,-1933000,1,0
840,United States of America,2899,Miscellaneous,0,0,0,0,0,0,0,NA,NA
854,Burkina Faso,2511,Wheat and products,300000,0,301000,0,0,301000,-301000,NA,NA
854,Burkina Faso,2513,Barley and products,28000,0,37000,0,9000,28000,-37000,NA,NA
854,Burkina Faso,2514,Maize and products,1784000,146000,10000,1920000,0,1784000,136000,0.068493151,0.9315068493150684
854,Burkina Faso,2515,Rye and products,0,0,0,0,0,0,0,NA,NA
854,Burkina Faso,2516,Oats,0,0,0,0,0,0,0,NA,NA
854,Burkina Faso,2517,Millet and products,954000,7000,3000,957000,0,953000,4000,0.42857142857142855,0.5714285714285714
854,Burkina Faso,2518,Sorghum and products,1715000,42000,0,1840000,83000,1715000,42000,0,1
854,Burkina Faso,2520,"Cereals, Other",10000,5000,5000,11000,0,11000,0,1,0
854,Burkina Faso,2531,Potatoes and products,49000,0,22000,45000,19000,48000,-22000,NA,NA
854,Burkina Faso,2532,Cassava and products,66000,0,49000,17000,0,66000,-49000,NA,NA
854,Burkina Faso,2533,Sweet potatoes,127000,0,0,127000,0,127000,0,NA,NA
